title,originallink,link,description,pubDate,corp_name,E,S,G,value
"IPO앞둔 LG에너지솔루션, GM볼트 배터리 화재 리콜 분담금 반영 서두르는 김종...",http://www.lkp.news/news/articleView.html?idxno=17147,http://www.lkp.news/news/articleView.html?idxno=17147,달하는 LG전자로서는 감당 못할 수준의 손실이 아니기 때문이다. 이런 전략이 현행법상 불법도 아니고 예상비용을 선반영하는 것이 분식회계도 아니다. 그러나 상대적으로 기관투자자들보다 정보력이 부족한...,"Wed, 11 Aug 2021 13:50:00 +0900",LG화학,0,0,0,0
LG화학·LG하우시스 ‘내부 거래로 탈세’,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2873621&ref=A,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010036311,이에 대해 LG화학 측은 탈세 혐의를 부인하며 지난 2010년 조사에 이은 4년만의 정기 세무조사로 알고 있다고 밝혔습니다. LG하우시스 관계자도 법인 분리 후 첫 세무조사라며 특별한 이유는 확인된 바 없다고...,"Wed, 11 Jun 2014 08:18:00 +0900",LG화학,0,0,1,2
"삼성SDI, BMW 볼보 구글과 심해저 광물채굴 일시중단 지지",http://www.businesspost.co.kr/BP?command=article_view&num=224415,http://www.businesspost.co.kr/BP?command=article_view&num=224415,"삼성SDI가 환경오염을 일으킬 수 있는 심해저 광물채굴을 하지 않기로 했다. 삼성SDI는 31일 BMW, 볼보, 구글 등 세계적 기업들과 함께 심해저 광물채굴의 글로벌 모라토리엄(일시적 중단)을 지지하는 성명서를 공개했다....","Wed, 31 Mar 2021 15:07:00 +0900",삼성SDI,1,0,0,1
[기업기상도] 가을걷이 풍성한 기업 vs 가을비에 젖은 기업,http://www.yonhapnewstv.co.kr/MYH20210925007600038/?did=1825m,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000506170,"인력 파견해 운영 지장 없다곤 했습니다. 잇따른 점포 매각, 사모펀드 성격상 예상 못 한 바 아니지만, 일자리 걱정하는 노조뿐 아니라 전반적 여론이 곱다고는 못하겠네요. 마지막은 LG에너지솔루션, SK배터리, 삼성SDI입...","Sun, 26 Sep 2021 10:00:00 +0900",삼성SDI,0,0,0,0
바이든 美 대통령 “극심한 기후 변화로 올해만 1000억 달러 경제적 손해”,https://magazine.hankyung.com/business/article/202109156980b,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000058603,"삼성SDI가 공급하는 지름 21mm, 길이 70mm의 원통형 ‘2170 배터리셀’이 장착되기도 했다. CNBC는 “리비안은... 로이터통신 아마존, 시급 18달러 인상…12만5000명 추가 고용도 세계 최대 전자 상거래 업체 아마존이 평균...","Mon, 27 Sep 2021 06:01:00 +0900",삼성SDI,0,0,0,0
[김박사 오늘 기업·사람] 현대건설·삼성SDI·쿠팡·농심,https://biz.sbs.co.kr/article_hub/20000019944?division=NAVER,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000248180,"- 현대, 개포 일대 '디에이치' 브랜드 타운 조성 전략 ◇ 포토레지스트 반격 '전영현 삼성SDI' 삼성 SDI가... 쿠팡 탈퇴를 외치는 불매운동까지 번지는 조짐인데요. 초대형 화재로 인한 후폭풍이 만만치 않아요? - ""쿠팡...","Mon, 21 Jun 2021 08:36:00 +0900",삼성SDI,0,0,0,0
"삼성 SDI, ‘불법 하도급’ 알고도 조치 안 했나?",http://news.kbs.co.kr/news/view.do?ncd=5009666&amp;ref=A,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010904818,"그쪽에서 계약을 했으니….""] 때문에 삼성SDI가 불법 하도급 사실을 알고도 묵인했거나, 뒤늦게 안 뒤에 별다른 조치를 취하지 않은 것 아니냐는 의혹이 제기되고 있습니다. 이에 대해 삼성SDI 측은 ""삼성SDI 직원이 C사...","Tue, 22 Sep 2020 07:13:00 +0900",삼성SDI,0,1,0,2
"검찰, 공정위 압수수색...삼성웰스토리 부당지원 사건 관련",http://www.newsfc.co.kr/news/articleView.html?idxno=48029,http://www.newsfc.co.kr/news/articleView.html?idxno=48029,삼성전자·삼성디스플레이·삼성전기·삼성SDI·삼성웰스토리에 시정명령과 함께 총 2349억여원의 과징금을... 그 결과 공정위 전관의 대기업 취업비리 등의 혐의로 지 전 부위원장 등 전·현직 공무원 12명을 기소했다.,"Thu, 16 Sep 2021 16:58:00 +0900",삼성SDI,0,0,1,2
기다렸다는 듯 이재용 부회장 출소 날 삼성SDI 미 배터리공장 협상,https://www.ajunews.com/view/20210813141920343,https://www.ajunews.com/view/20210813141920343,삼성SDI의 미국 배터리 공장 진출 가능성도 점쳐진다. 이 부회장이 시스템 반도체 사업 현장을 직접 챙길... 한편 이 부회장은 뇌물 혐의로 국정농단 사건에 연루되면서 지난 1월부터 서울구치소에서 수감 생활을...,"Fri, 13 Aug 2021 16:08:00 +0900",삼성SDI,0,0,1,0
"檢, '삼성웰스토리' 공정위 압수수색...'정현호 봐주기' 들여다 보나",http://www.4th.kr/news/articleView.html?idxno=2005742,http://www.4th.kr/news/articleView.html?idxno=2005742,포쓰저널 서영길 기자 정현호 삼성전자 사장이 2019년 6월 12일 새벽 삼성바이오로직스 분식회계 의혹 관련... 혐의로 삼성전자·삼성디스플레이·삼성전기·삼성SDI·삼성웰스토리에 시정명령과 함께 역대 최대 규모인 총...,"Thu, 16 Sep 2021 23:15:00 +0900",삼성SDI,0,0,1,2
삼성의 새 '준법 모델'…재계 '모범사례' 넘본다,http://www.edaily.co.kr/news/newspath.asp?newsid=01764646629147976,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005012071,지멘스는 2006년 경영진의 분식회계·공금횡령·뇌물공여·비자금 조성·탈세 등의 행위가 만천하에... 지난 11일 김지형 준법위 위원장이 직접 경기 용인 삼성인력개발원에서 삼성전자·삼성전기·삼성SDI·삼성SDS·삼성물산...,"Mon, 16 Aug 2021 11:51:00 +0900",삼성SDI,0,0,1,1
공정거래위 과징금 1위 '불법파견' 롯데,http://www.labortoday.co.kr/news/articleView.html?idxno=205068,http://www.labortoday.co.kr/news/articleView.html?idxno=205068,"롯데마트는 납품업체에 판촉비용을 전가하거나, 납품업체(돈육납품업체)로부터 직원을 불법으로 파견받... 두 번째로 과징금을 많이 부과받은 기업은 현대자동차그룹으로 401억5천만원이다. 이어 현대중공업...","Thu, 23 Sep 2021 07:36:00 +0900",현대차,0,1,0,2
"불법점거 한 달…현대제철, 정규직 전환 결단에도 '뭇매'",https://view.asiae.co.kr/article/2021092409060938871,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004973488,현대제철 민주노총 금속노조 조합원이 지난달부터 불법 점거에 나선 것도 자회사가 아닌 현대제철이 직고용해야 한다는 점을 굽히지 않기 때문이다. 현대제철은 시위 중인 노조원을 상대로 지난 9일 2차 자회사 채용...,"Fri, 24 Sep 2021 11:18:00 +0900",현대차,0,1,0,2
[현대차의 미래①]'노 마진 노 세일'...잃어버린 중국,http://www.bloter.net/newsView/blt202109140027,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000036326,"중국의 반한 감정은 확산됐고 한국 제품 불매 운동까지 이어졌습니다. 2016년 현대차는 중국에서 114만2000대의 자동차를 판매했습니다. 20조1287억원의 매출을 올렸고, 순이익은 1조1719억원을 기록했죠. 한·중·미 '삼국...","Wed, 15 Sep 2021 07:15:00 +0900",현대차,0,0,0,0
"공정위, 10대 그룹에 과징금 1500억…롯데 1위·현대차 2위",https://biz.chosun.com/policy/policy_sub/2021/09/22/ASPWXIJQ7NBZDG4GSGN4VR5IAY/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000762081,롯데에 이어 현대자동차그룹이 401억5000만원의 과징금을 부과받았다. 이어 현대중공업(224억5000만원)... 윤관석 의원은 “거래상 지위 남용이나 불공정하도급 거래행위 등 불공정 행위에 대한 엄정한 법...,"Wed, 22 Sep 2021 10:18:00 +0900",현대차,0,0,1,2
"유승민 ""박영수 비리덩어리, 어떻게 생각?"" 윤석열 ""지켜보고 있다""",http://www.fnnews.com/news/202109290118360703,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=014&aid=0004715302,"타고, 비리의 덩어리 같다""며 ""박영수 특검이 수많은 검사 중 윤석열 전 총장을 콕 집어 팀장으로 시켰는데 중수부 때 관계가 깊었나""라고 윤 전 총장에 질문했다. 윤 전 총장은 ""현대차 사건을 비롯해 사건을 했었다""며...","Wed, 29 Sep 2021 01:21:00 +0900",현대차,0,0,1,2
"김남국 ""곽상도 아들 퇴직금, 30대그룹 경영인보다 많아…뇌물 의심""",http://news.mt.co.kr/mtview.php?no=2021092707483692886,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004648981,"그가 공유한 자료에 따르면 곽 의원의 아들은 김용환 현대자동차 부회장(64억3600만원), 양웅철 현대자동차... 한 뇌물을 의심하는 것이 상식적""이라고 했다. 그는 ""곽 의원의 말에 따르면 그의 아들은 '평범한 청년...","Mon, 27 Sep 2021 08:42:00 +0900",현대차,0,0,1,2
"메리츠금융의 '탐욕'...조정호 회장 배당금 891억원, 현대차-LG회장보다↑",http://www.newsfc.co.kr/news/articleView.html?idxno=47831,http://www.newsfc.co.kr/news/articleView.html?idxno=47831,"4위는 현대차 정의선 회장 712억원, 5위는 LG 구광모 회장 688억원, 6위는 이재현 CJ 회장 671억원, 7위... 장부조작 분식회계 등까지 마구 벌이다 결국 회사는 망하고 세계적 금융위기까지 초래했다. 메리츠 계열사들도...","Mon, 06 Sep 2021 15:36:00 +0900",현대차,0,0,1,0
"""투자자 33% 호가 담합 피해""···경실련, 금융위에 탄원서",http://www.newsfc.co.kr/news/articleView.html?idxno=47352,http://www.newsfc.co.kr/news/articleView.html?idxno=47352,"2%가 공매도 세력 간 호가담합, 물량투기, 시세조종을 목격하거나 주가왜곡으로 인한 피해를 경험했다고... 코스피 공매도 투기공목에 서명한 주주들 중 HHM의 주주들이 1176명(37.3%)로 가장 많았고 뒤를 이어 셀트리온헬...","Fri, 06 Aug 2021 14:52:00 +0900",셀트리온,0,1,0,2
"셀트리온, 파견업체 근로자 '불법 지휘·감독' 의혹으로 피소",http://www.wolyo.co.kr/news/articleView.html?idxno=106822,http://www.wolyo.co.kr/news/articleView.html?idxno=106822,"셀트리온 제공 ［월요신문=탁지훈 기자］셀트리온이 공장 내 생산시설 방역을 담당하는 직원에 대해 불법... 이 회사는 셀트리온의 근로자 파견, 시설물 경비 등 업무를 도맡아 왔다. 또한 김 대표이사는 인천제물포고를...","Fri, 10 Jul 2020 16:42:00 +0900",셀트리온,0,1,0,2
"영업대행사 규제법, 리베이트 근절할까?···'휴텍스·셀트리온제약·대웅바...",http://www.sisajournal-e.com/news/articleView.html?idxno=234280,http://www.sisajournal-e.com/news/articleView.html?idxno=234280,"CSO의 합법을 가장한 불법 영업의 내밀한 방식을 들여다보고, CSO 법제화의 의미와 명확한 한계, 그리고... 공교롭게도 한국휴텍스제약과 셀트리온제약, 대웅바이오는 모두 CSO를 통한 영업을 전방위적으로 펼치고 있다....","Mon, 19 Jul 2021 09:56:00 +0900",셀트리온,0,1,0,0
"[빅데이터MSI]시장심리 톱5, 삼성중공업·KT·SK·POSCO·셀트리온",http://www.newsis.com/view/?id=NISX20201201_0001253115&cID=10401&pID=10400,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010215289,"1일 빅데이터 시장심리지수(MSI)가 가장 높은 톱5에 삼성중공업·KT·SK·POSCO·셀트리온이 선정됐다. 이는... 관련 키워드로는 중소기업, 선박, 내년, 계약, 대금, 수주, 개발, 방산업체, 하도급, 공정위, 준비, 업계 등이...","Tue, 01 Dec 2020 08:50:00 +0900",셀트리온,0,0,0,0
[셀트리온 재무제표] ①'영업이익률 45%'를 믿기 어려운 3가지 이유,http://www.thevaluenews.co.kr/news/view.php?idx=164029,http://www.thevaluenews.co.kr/news/view.php?idx=164029,현재 금감원은 약 3년째 셀트리온에 회계분식이 있었는 지에 대해 조사를 진행하고 있다. 금감원은 현재 외감법상 감리 현황이나 결과를 공개할 수 없다는 입장이다. 이에 대해 업계의 한 관계자는 “셀트리온그룹...,"Sun, 25 Jul 2021 20:00:00 +0900",셀트리온,0,0,1,2
"[단독]송호성 사장, “기아 첫 수소전기차 2028년에 내놓겠다”",http://www.etnews.com/20210909000238,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=030&aid=0002968582,야전에서 사용하고 있는 디젤엔진 기반의 비상 발전기에도 수소연료전지를 활용하면 환경오염도 줄일 수 있다. 기아는 상대적으로 크기가 작은 지휘 차량 등을 시작으로 첨단 무기를 탑재한 군용차로 사업 범위를 넓혀...,"Thu, 09 Sep 2021 17:01:00 +0900",기아,1,0,0,1
"12년간 부품값 담합, 현대차·기아도 당했다",https://news.joins.com/article/olink/23614478,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=025&aid=0003087876,전상훈 공정위 카르텔조사과장은 “1차 피해자는 현대차·기아지만 결국 담합에 따른 피해는 소비자가 보는 구조”라며 “전방 산업의 경쟁력을 떨어뜨리는 중간재 시장의 담합에 대한 감시를 강화하겠다”고 말했다....,"Thu, 25 Mar 2021 00:04:00 +0900",기아,0,1,0,0
"[불법파견 10년째 제자리] ""검찰은 수사 미루고, 법원은 판결 지연""",http://www.labortoday.co.kr/news/articleView.html?idxno=205015,http://www.labortoday.co.kr/news/articleView.html?idxno=205015,"현대·기아차 비정규직이 제기한 소송이 4년6개월 경과한 지금까지도 판결을 내놓지 않고 있다""며 ""취임 당시 순차적으로 판결하겠다던 김명수 대법원장은 약속을 지키지 않고 사측이 불법파견을 은폐할 수 있는 시간을...","Thu, 16 Sep 2021 07:38:00 +0900",기아,0,1,0,2
"130억대 '기아차 취업 사기' 30대, 항소심도 징역 15년",https://www.nocutnews.co.kr/news/5620606,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=079&aid=0003550367,"장씨는 가로챈 돈 대부분을 불법 도박 등에 탕진했으며, 나머지 돈은 인터넷 방송 BJ를 후원하는 이른바 별풍선을 쏘는데 사용한 것으로 드러났다. 한편 목사 박씨는 기아차 공장 취업을 도와주겠다며 구직자 222명에게...","Tue, 07 Sep 2021 15:54:00 +0900",기아,0,1,0,2
"[뉴투분석] '1만대 클럽' 노리는 일본車 렉서스, 불매운동 뚫고 재비상하나?",https://www.news2day.co.kr/article/20210924500008,https://www.news2day.co.kr/article/20210924500008,브랜드가 불매운동을 극복하는 모습이다. 사회적 인식이 좋지 않은 디젤 자동차의 대체재로 하이브리드... 기아 K8 하이브리드의 출고기간은 6개월 이상이다. 반면 오는 27일 출시되는 렉서스의 부분변경모델 ES300h는...,"Fri, 24 Sep 2021 10:42:00 +0900",기아,0,1,0,2
세상읽기·정찬호<기아차 채용비리의 주범들,https://www.jnilbo.com/view/media/view?code=2020082714200204675,https://www.jnilbo.com/view/media/view?code=2020082714200204675,개인적으로 지난 30년 노동운동 중 가장 치욕스러웠던 사건을 물으면 서슴없이 '2004년도 기아자동차 광주공장 취업비리'를 꼽는다. 당시 민주노총지역본부 교육담당자로 기아차 노조 간부들을 대상으로 노동교육을...,"Wed, 02 Sep 2020 13:08:00 +0900",기아,0,1,0,2
"기아차 취업사기로 135억 챙긴 30대, 2심도 징역 15년",http://www.newsis.com/view/?id=NISX20210907_0001575188&cID=10201&pID=10200,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010706794,장씨는 같은 범행으로 구속된 목사 박모(53)씨에게 지난해 8월 '고용노동부 서기관에게 뇌물로 줄 돈이 필요하다'고 거짓말해 5500만원을 가로챈 혐의로도 기소됐다. 장씨는 고용노동부의 기아차 지원금 심사가 통과되면...,"Tue, 07 Sep 2021 15:34:00 +0900",기아,0,1,0,2
"삼일회계, 1978년 결합재무제표 첫 작성…해외자본 유치 물꼬 텄다",https://www.hankyung.com/finance/article/2021032952241,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004521235,"산동회계법인이 대우그룹 분식회계로 사라지고, 청운회계법인은 기아차 부실감사로 해체됐다. 살아남은 삼일엔 기회가 됐다. 차입금만 36조원에 달하는 대우 계열사에 100명 가까운 삼일 실사팀이 달라붙어 한 달 만에...","Mon, 29 Mar 2021 17:51:00 +0900",기아,0,0,0,0
[안보칼럼-황흥익] 안보를 위협하는 포퓰리즘과 北에 불어닥친 기아(飢餓)의 ...,http://www.nbnnews.co.kr/news/articleView.html?idxno=523078,http://www.nbnnews.co.kr/news/articleView.html?idxno=523078,"산업구조, 탈세로 커진 지하경제, 공무원 조직과 연금인상 등 누적된 적자는 2009년 폭발하고 말았다. 이미... 복지포퓰리즘과 기아(飢餓)를 몰고온 북의 핵무력 증강의 역습(逆襲)을 막기 위해서라도 정부와 정치권은...","Fri, 16 Jul 2021 12:20:00 +0900",기아,0,0,0,0
"[오늘Who] 포스코 환경문제 압박받아, 최정우 대책마련 부담 커져",https://www.businesspost.co.kr/BP?command=article_view&num=251761,https://www.businesspost.co.kr/BP?command=article_view&num=251761,최정우 포스코 대표이사 회장이 포스코의 온실가스 배출 등 환경오염 문제와 관련해 실질적 대책을 내놔야 할 압박을 받고 있다. 환경문제와 관련해 포스코를 향한 시선이 따가워 ESG(환경 사회 지배구조)경영을 강조한...,"Mon, 27 Sep 2021 17:08:00 +0900",포스코,1,0,0,2
"""소송하면 불이익"" 포스코의 공동근로복지기금 활용법?",http://www.labortoday.co.kr/news/articleView.html?idxno=205153,http://www.labortoday.co.kr/news/articleView.html?idxno=205153,"한편 법원의 포스코 협력업체 노동자 불법파견 판결은 계속 이어지고 있다. 올해 2월에 있던 1·2심 소송에서 각각 219명과 44명이 포스코를 상대로 한 근로자지위확인 소송에서 승소했다. 포스코는 ""공동근로복지기금은...","Wed, 29 Sep 2021 07:36:00 +0900",포스코,0,1,0,2
올림픽 대표 후원 현대차·한진·포스코 ‘화색’… HDC는 ‘침울’,https://www.seoul.co.kr/news/newsView.php?id=20210810021028&wlog_tag3=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003207917,대한체조협회 회장사 포스코건설이 속한 포스코그룹도 한껏 고무됐다. 최정우 포스코그룹 회장은 직접... 야구를 비롯해 스포츠단을 운영하는 기업들은 소속 선수의 이런 일탈로 불매 운동이 일어날까 봐 늘...,"Tue, 10 Aug 2021 05:07:00 +0900",포스코,0,1,0,1
3년간 10대 기업 불공정 행위 과징금 1429억…롯데 465억 최다,http://www.newsis.com/view/?id=NISX20210922_0001589920&cID=10401&pID=10400,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010731114,"10대 대기업 중 포스코는 같은 기간 위반행위와 과징금이 1건도 없었다. 최근 3년간 10대 대기업... 윤관석 의원은 ""거래상 지위남용이나 불공정하도급 거래행위 등 갑의 지위에서 벌어지는 불공정...","Wed, 22 Sep 2021 11:09:00 +0900",포스코,0,1,0,2
지속가능한 경영 ESG… 포스코건설 '가치'를 짓는다,http://moneys.mt.co.kr/news/mwView.php?no=2021091514578019374,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000735552,"포스코건설이 급변하는 경영 환경에 대응하고 '더불어 발전하는 기업시민' 경영이념을 실현하기 위해... 기업윤리를 강화해 금품수수, 횡령, 정보조작, 괴롭힘이나 성희롱 등 인간존중 위반행위를 4대 비윤리로...","Wed, 15 Sep 2021 15:57:00 +0900",포스코,1,1,1,1
"분식회계라더니…포스코, 로이힐 1500억 또 배당",http://news.bizwatch.co.kr/article/industry/2021/03/29/0028,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=648&aid=0000000009,2018년 한 시민연대는 포스코가 로이힐홀딩스 투자 과정에서 2000억원의 분식회계를 벌였다고 의혹을 제기한 바 있다. 29일 포스코는 로이힐홀딩스로부터 약 1500억원의 배당금을 오는 4월 받는다고 밝혔다. 지난...,"Mon, 29 Mar 2021 17:22:00 +0900",포스코,0,0,1,2
"[단독] 국세청 vs MBK, 탈세 의혹 '끝장 공방'",https://www.sedaily.com/NewsView/22RDV1ZEYN,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003960033,역외 탈세 관련 세무조사 진행 상황을 묻자 “다양한 부분을 살펴보고 엄정하게 조사하고 있으며 국가 간에 공조하는 등 최선을 다하고 있다”면서 “(김 회장이 고 박태준 전 포스코 회장의 사위라는) 가족 관계는...,"Wed, 08 Sep 2021 12:04:00 +0900",포스코,0,0,1,2
현대모비스 사외하청도 불법파견,http://www.labortoday.co.kr/news/articleView.html?idxno=202069,http://www.labortoday.co.kr/news/articleView.html?idxno=202069,법원이 현대자동차 핵심부품 계열사 현대모비스 사외하청 노동자들에 대해 1심에 이어 2심에서도 불법파견을 인정했다. 현대모비스 부지에서 일하는 사내협력업체가 아닌 제3의 공장에서 일한 비정규 노동자들을...,"Wed, 31 Mar 2021 07:37:00 +0900",현대모비스,0,1,0,2
"[넘버스]'미래차 전환기' 현대차그룹, '아픈손가락'인 불법파견 이번에 풀까",http://www.bloter.net/newsView/blt202107150005,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000035576,현대제철은 자회사 '현대ITC'를 설립해 당진제철소 등 국내 공장에서 근무하는 사내하청 근로자를 고용하는... 현재까지 현대차와 기아 등 완성차와 △현대모비스 △현대제철 △현대위아 등 부품 계열사까지 불법파견...,"Thu, 15 Jul 2021 17:16:00 +0900",현대모비스,0,1,0,0
"'B2B 본능' 현대모비스, 일반 소비자와 스킨십 넓히는 사정은?",https://www.econovill.com/news/articleView.html?idxno=507419,https://www.econovill.com/news/articleView.html?idxno=507419,"현대모비스 관계자는 ""이론적으로 설명하긴 어려운 현상이지만, 존경받지 못하거나 착하지 않은 기업에 대해선 B2B, B2C 가릴 것 없이 불매 운동이 발생하기도 한다""며 ""글로벌 완성차 업계에선 부품 구매 정책에 후보...","Sat, 28 Nov 2020 14:03:00 +0900",현대모비스,0,0,0,0
"[더벨][지속가능경영 리뷰]현대모비스, 협력사 상생경영 '빅이슈' 부상",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202107142337185680103635,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202107142337185680103635,"현대모비스는 국내 1405개의 협력사를 △핵심 1차 협력사 △1차 협력사 △2차 이상 협력사 △3차 협력사 등으로 분류한다. 핵심 부품 거래 여부와 비즈니스 연관성, 구매 규모 등을 고려해 핵심 1차 협력사 59개사를...","Mon, 19 Jul 2021 10:56:00 +0900",현대모비스,0,1,0,0
"정의선 현대차 회장, 혁신 외쳤지만 불공정은 여전",http://www.bigtanews.co.kr/news/articleView.html?idxno=8283,http://www.bigtanews.co.kr/news/articleView.html?idxno=8283,"특히 글로비스는 과거 정몽구 명예회장의 비자금, 횡령 사건에서 유명세를 탔다. 수사 대상에 포함된 것은... 정 회장이 그룹 지배구조 핵심인 현대모비스 지분 강화와 상속 등 숙제를 풀어야하는 상황에서 글로비스는...","Thu, 01 Jul 2021 17:06:00 +0900",현대모비스,0,1,0,2
한국 양궁과 현대차의 37년 금빛 컬래버 | 실력만 있다면 누구라도 발탁한다,http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202109100038,http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202109100038,"잊을 만하면 터지는 인사 비리가 양궁협회에는 없다. 양궁협회는 지연, 학연 등 파벌로 인한 불합리한... 1984년 현대정공(현재 현대모비스) 사장이었던 정몽구(鄭夢九) 현대차 명예회장은 LA대회 양궁 여자 개인전에서 양궁...","Tue, 31 Aug 2021 12:58:00 +0900",현대모비스,0,1,0,1
[오늘 기업 오늘 사람] 현대모비스·롯데쇼핑·인텔·DB,https://biz.sbs.co.kr/article_hub/20000008770?division=NAVER,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000238478,"은퇴 '정몽구 현대모비스' 현대자동차의 정몽구 명예회장이 사실상 경영에서 완전히 물러났습니다. 마지막... 반대 - 뇌물·횡령·배임 혐의 기소 이력…겸직 문제 지적 - 신동빈의 과도한 겸직, 이사로서 직무 수행...","Thu, 25 Mar 2021 09:31:00 +0900",현대모비스,0,0,0,0
"현대위아, 매출·이익 부풀린 분식회계 의혹…금융당국 조사 불가피",http://www.seouleconews.com/news/articleView.html?idxno=52027,http://www.seouleconews.com/news/articleView.html?idxno=52027,금융당국은 기업들의 투명한 회계질서 확립은 물론 투자자 보호를 위해 현대위아의 분식회계의혹을... 달리 현대차그룹의 양대 부품계열사인 현대위아와 현대모비스는 특이하게 영업이익률이 급상승한 것은...,"Tue, 22 Oct 2019 16:53:00 +0900",현대모비스,0,0,1,2
"CJ, 총수 구속된 이듬해에 주가 좋을 것>현대證<",http://view.asiae.co.kr/news/view.htm?idxno=2014010307435330156,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003165273,"때 현대모비스, 2011년 탈세 횡령 관련 오리온, 2012년 배임 관련 한화, 같은해 배임 관련 SK C&C 등의 주가가 움직인 것을 보면 알 수 있다""고 설명했다. 그는 총수가 구속된 이듬해에 높은 초과 성과를 달성하는 것은 실적...","Fri, 03 Jan 2014 07:45:00 +0900",현대모비스,0,0,1,0
산재승인율 '최하위' 삼성물산 … 사망·부상 '최다' GS건설,http://www.safetimes.co.kr/news/articleView.html?idxno=100966,http://www.safetimes.co.kr/news/articleView.html?idxno=100966,"삼성물산이 산재 승인율이 가장 저조(82.8%)했다. 이어 △삼성엔지니어링(83.8%) △태영건설(86.4%) △SK건설... 이어 ""정부가 상세한 안전 관련 매뉴얼을 만들어 이를 지키도록 하고 근본적으로는 하도급 구조를 바꾸고...","Mon, 27 Sep 2021 13:53:00 +0900",삼성물산,0,1,0,2
[르포]공공개발에 삼성·현대 등 대형건설사 이미 들어왔다,http://www.newsway.co.kr/news/view?tp=1&ud=2021092403230041702,http://www.newsway.co.kr/news/view?tp=1&ud=2021092403230041702,무엇보다 조합원들의 비리 문제 등으로 재개발 지역을 꺼리던 삼성물산의 ‘래미안’까지 참여 의사를 밟힌 점이 눈에 띄었다. 통상 삼성물산은 건설사들 간의 진흙탕 경쟁을 피한다며 ‘클린수주’를 늘 외친 건설사로...,"Fri, 24 Sep 2021 10:56:00 +0900",삼성물산,0,0,0,0
"경찰 '이재용, 선친 차명재산 등 탈세 주장' 수사착수…고발인 조사",https://www.news1.kr/articles/?4432731,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005599801,"13조8000억원을 탈세했다""고 주장했다. 이어 ""삼성물산과 삼성생명공익재단도 차명재산을 보유해 금융실명법 위반 과징금과 소득세 14조8000억원을 탈세해 총 28조6000억원 탈세에 대해 고발한다""며 고발장을...","Mon, 13 Sep 2021 11:32:00 +0900",삼성물산,0,0,1,2
"민주노총 경기도본부 ""LG는 청소노동자 쫓아내는 나쁜기업""…불매운동 나서",http://www.joongboo.com/news/articleView.html?idxno=363470889,http://www.joongboo.com/news/articleView.html?idxno=363470889,"불매운동 대상 제품은 LG의 전자제품·생활용품·화장품·음료·가전제품·통신사 등 90여 개 제품으로 온라인 서명 진행과 불매 포스터 배포, SNS를 통한 불매 권유 등의 운동을 펼칠 계획이다.","Mon, 01 Feb 2021 17:11:00 +0900",LG전자,0,1,0,2
